Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRatio,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,Roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
67163,983.06,369.4249515,232.3443475,1.589988977,0.777457743,67907,292.4287735,0.758389792,0.989043839,0.873333059,0.791578296,0.005500424,0.001332145,0.626596198,0.996281048,BARBUNYA
51146,848.932,330.9468295,197.3879853,1.676631072,0.802662024,51561,255.1883809,0.813701158,0.991951281,0.891816965,0.77108574,0.00647063,0.001411032,0.594573219,0.996879933,SIRA
45525,853.65,358.8287582,162.0335864,2.21453321,0.892239525,46116,240.7576173,0.673735774,0.987184491,0.785055082,0.670954074,0.007882016,0.000985345,0.45017937,0.996937165,HOROZ
25611,608.736,199.1751344,165.2824455,1.205059218,0.558009236,26203,180.5794506,0.717394958,0.977407167,0.868517208,0.906636519,0.007776937,0.003241315,0.821989778,0.990546359,DERMASON
40236,748.783,293.4532015,174.7779222,1.679006123,0.803288258,40494,226.340598,0.745111111,0.993628686,0.901805151,0.77130049,0.0072933,0.001592202,0.594904445,0.998848207,DERMASON
58891,966.204,397.7939189,189.5287619,2.098857793,0.879201774,59522,273.8290526,0.601419526,0.989398878,0.792722401,0.688369127,0.006754749,0.000935566,0.473852055,0.994548078,HOROZ
47762,816.963,293.8713184,207.3700756,1.417134645,0.708561314,48372,246.6018393,0.717804596,0.987389399,0.899264797,0.839149055,0.006152827,0.001881962,0.704171137,0.997905315,SEKER
35955,683.377,242.604317,188.8736921,1.284479136,0.627612745,36232,213.9610428,0.743624744,0.992354824,0.967494358,0.881934194,0.006747443,0.002518046,0.777807923,0.999078049,SEKER
64412,974.54,327.9948214,250.7908825,1.307841889,0.644483258,65298,286.3772085,0.746243411,0.986431437,0.852270212,0.87311503,0.005092138,0.001825433,0.762329856,0.997006919,BARBUNYA
37367,710.338,265.2768443,179.71006,1.476137976,0.73557486,37695,218.1218514,0.726193252,0.991298581,0.93061061,0.822242333,0.007099228,0.00200166,0.676082455,0.997990987,DERMASON
37352,703.246,241.941291,196.9313108,1.228556749,0.580916419,37811,218.0780674,0.802750913,0.987860675,0.949093903,0.90136771,0.006477332,0.002637448,0.812463748,0.998157821,SEKER
26757,603.418,217.9268728,156.5948851,1.391660223,0.695458564,27098,184.5753789,0.761136713,0.987416045,0.923444418,0.846960159,0.008144668,0.002585265,0.717341511,0.998295648,DERMASON
153261,1457.451,542.0882389,362.1338272,1.496927926,0.744130002,154519,441.7442313,0.836477061,0.991858606,0.906679077,0.81489359,0.003537027,0.000962103,0.664051564,0.99403733,BOMBAY
41202,738.357,255.7536899,205.5451754,1.244269974,0.595056182,41593,229.0415153,0.759036145,0.99059938,0.949719529,0.895555076,0.006207313,0.002462933,0.802018894,0.997928029,SEKER
46955,873.017,360.9078457,166.7639116,2.164184338,0.886844577,47609,244.5096375,0.65778967,0.986263102,0.774187772,0.67748496,0.00768625,0.000998833,0.458985871,0.993330034,HOROZ
48611,837.677,318.5178177,195.2216979,1.631569754,0.790155303,49225,248.7839374,0.79238117,0.987526663,0.870545023,0.781067569,0.006552382,0.001504296,0.610066547,0.995366126,SIRA
26145,593.741,217.4136744,153.3228931,1.418011818,0.708995762,26419,182.4523168,0.796326754,0.989628676,0.931975361,0.839194302,0.008315688,0.002544064,0.704247077,0.998630678,DERMASON
46435,813.7,312.5285507,190.7317125,1.638576756,0.792181379,47098,243.1519654,0.834681478,0.985922969,0.881305909,0.778015208,0.006730452,0.001521165,0.605307664,0.991843068,SIRA
29529,626.727,226.7241395,166.75948,1.35958771,0.677506167,29793,193.9007234,0.726849801,0.991138858,0.944717138,0.855227519,0.007678016,0.002533702,0.731414109,0.994421634,DERMASON
82272,1161.277,439.7710967,239.0191388,1.839899093,0.839403944,83224,323.6540805,0.789528233,0.988560992,0.766637872,0.735960328,0.005345331,0.000967324,0.541637604,0.996558537,CALI
33876,666.966,228.1491732,189.1647868,1.20608691,0.559059342,34211,207.6830826,0.788272251,0.990207828,0.95696179,0.910295136,0.006734832,0.002852564,0.828637234,0.999408522,SEKER
46365,814.795,315.3774859,187.8048672,1.679282814,0.803361009,46765,242.9686224,0.739120038,0.991446595,0.877613747,0.770405731,0.006802059,0.001478081,0.59352499,0.996696315,SIRA
53379,875.74,328.260127,207.5667388,1.581467864,0.77470409,53953,260.6995467,0.695945241,0.989361111,0.874641186,0.794185846,0.006149612,0.001509093,0.630731158,0.997481057,SIRA
42095,780.972,299.4611593,179.3983854,1.669252254,0.800696185,42586,231.5102992,0.679017324,0.988470389,0.867300209,0.773089571,0.007113937,0.001567505,0.597667485,0.997657796,SIRA
56539,943.147,370.3745628,196.675975,1.883171357,0.847359836,57599,268.3052191,0.695727611,0.981596903,0.798728556,0.724415892,0.00655078,0.001112819,0.524778384,0.988247622,HOROZ
30127,647.802,239.8233542,160.4128096,1.495038674,0.74337128,30442,195.8542513,0.792794926,0.989652454,0.902155046,0.816660462,0.007960413,0.002184145,0.666934311,0.997092588,DERMASON
56104,943.633,377.5994042,189.9637432,1.987744597,0.864238252,56846,267.2710823,0.72412814,0.986947191,0.791767096,0.707816483,0.006730347,0.001042077,0.501004174,0.995868339,HOROZ
41728,778.322,281.822113,188.6754226,1.493687461,0.742826389,42280,230.4988931,0.783050911,0.986944182,0.865603136,0.817887889,0.006753789,0.001864242,0.668940599,0.999188185,SEKER
75370,1079.007,356.0365966,271.3339462,1.312171225,0.647464439,76855,309.7806716,0.760667716,0.9806779,0.813504304,0.870080982,0.00472385,0.001669993,0.757040915,0.993367305,BARBUNYA
39506,725.692,243.1820843,206.996576,1.17481211,0.524841556,39972,224.2779558,0.774172056,0.988341839,0.942688594,0.922263482,0.006155573,0.002747061,0.85056993,0.999259854,SEKER
40586,757.206,279.0875951,186.9260425,1.493037521,0.742563625,41123,227.3228985,0.682829167,0.986941614,0.88952472,0.814521686,0.00687645,0.001867044,0.663445577,0.990549139,SIRA
29162,629.597,220.9347571,169.3342726,1.30472558,0.642310306,29644,192.6920123,0.709382374,0.983740386,0.924489259,0.872167036,0.007576118,0.002704115,0.760675339,0.992472573,DERMASON
29689,641.296,243.4937652,155.949379,1.561364122,0.767986864,30002,194.4253297,0.736334325,0.989567362,0.907169356,0.798481758,0.008201481,0.002056516,0.637573118,0.995483792,DERMASON
39004,729.561,278.1358615,179.226865,1.551864791,0.764700358,39379,222.8484579,0.822435424,0.990477158,0.920864629,0.801221593,0.007130957,0.001812751,0.641956041,0.996228977,SIRA
40516,733.046,255.9552003,201.8966982,1.267753275,0.614653779,40896,227.1267782,0.772336491,0.990708138,0.947488549,0.887369266,0.006317386,0.00241621,0.787424215,0.998259627,SEKER
162012,1528.138,588.9439114,353.5895882,1.665614404,0.799715569,163383,454.1806745,0.852268603,0.991608674,0.871830175,0.771178147,0.003635187,0.000793095,0.594715735,0.990567095,BOMBAY
81644,1096.482,414.3814878,255.3050707,1.623083657,0.787659193,83595,322.4164533,0.754970317,0.976661284,0.853357726,0.77806674,0.005075468,0.001147422,0.605387852,0.982595129,CALI
52596,887.942,312.6866807,214.5149593,1.457645106,0.727565667,53574,258.7804225,0.752920293,0.981744876,0.838288258,0.82760296,0.005945066,0.001720381,0.68492666,0.998379994,BARBUNYA
41827,739.449,254.7888488,209.2691484,1.217517492,0.570434011,42226,230.7721613,0.743591111,0.990550845,0.961280491,0.905738859,0.006091492,0.002528806,0.820362881,0.998806158,SEKER
41609,769.25,283.6242985,187.3079087,1.514214218,0.750906493,42259,230.1699898,0.735856398,0.984618661,0.883613073,0.811531279,0.006816417,0.001823715,0.658583017,0.997235769,SIRA
39276,725.636,258.2334199,193.9547648,1.331410549,0.660207645,39601,223.6241408,0.773987585,0.991793137,0.937345015,0.865976762,0.00657484,0.002280814,0.749915752,0.998445744,SEKER
39102,749.899,286.7013028,173.9707117,1.647986032,0.794853591,39544,223.1282427,0.725252713,0.988822577,0.873782387,0.778260303,0.007332139,0.001659243,0.605689099,0.998167174,SIRA
37202,722.697,259.5978011,183.2721586,1.416460651,0.708226766,37691,217.6397426,0.746803172,0.98702608,0.8950837,0.838372828,0.00697806,0.00212649,0.702868998,0.995586279,SIRA
38125,704.918,238.6497302,203.5074201,1.172683188,0.522327068,38406,220.3230756,0.793873896,0.992683435,0.96414536,0.923206892,0.006259665,0.002804962,0.852310965,0.999490739,SEKER
38121,704.92,236.598131,205.3639906,1.152091612,0.496587741,38440,220.3115174,0.779889525,0.991701353,0.964038734,0.931163389,0.006206504,0.002878262,0.867065256,0.998938609,SEKER
41913,745.189,270.2813755,198.0766304,1.364529349,0.680386555,42269,231.0092834,0.736297519,0.991577752,0.948474677,0.85469923,0.006448629,0.002122758,0.730510773,0.99680339,SEKER
36036,707.877,257.4892336,178.4630961,1.442815009,0.720851497,36443,214.2019146,0.798316349,0.988831874,0.903713643,0.831886878,0.007145333,0.00211086,0.692035777,0.998479607,DERMASON
69651,997.465,361.7028949,245.9155265,1.470842041,0.733320917,70419,297.7959159,0.746183431,0.989093853,0.87971478,0.823316374,0.005193075,0.001471877,0.677849852,0.997010059,BARBUNYA
82632,1104.57,384.8359963,275.5373077,1.396674735,0.698114313,83677,324.3614189,0.764113518,0.987511503,0.851082462,0.842856235,0.004657227,0.001449844,0.710406633,0.992206995,BARBUNYA
33317,678.124,247.9940224,171.9963205,1.441856556,0.720408236,33707,205.9624284,0.728527071,0.988429703,0.910452982,0.830513681,0.007443468,0.002184451,0.689752974,0.994524848,DERMASON
40098,755.262,294.8817146,174.2631647,1.692163201,0.806701192,40725,225.9521172,0.689490336,0.984604052,0.88335914,0.76624662,0.007354026,0.001563793,0.587133883,0.993526351,DERMASON
42495,767.735,283.2023914,191.8966183,1.475807098,0.735434951,42943,232.6076406,0.805882688,0.989567566,0.905993366,0.821347727,0.00666437,0.001870885,0.674612089,0.99559731,SIRA
82638,1117.383,451.4290441,235.63571,1.915792152,0.852959381,83632,324.3731948,0.804239292,0.988114597,0.831736083,0.718547464,0.00546273,0.000898279,0.516310458,0.989143524,CALI
71601,1107.086,399.3117342,229.1974357,1.742217285,0.818868464,73088,301.9357956,0.643801252,0.979654663,0.734118611,0.756140553,0.005576902,0.001124561,0.571748536,0.996110183,BARBUNYA
53381,872.79,331.0306996,206.1887154,1.605474378,0.782326262,53891,260.7044306,0.683836999,0.990536453,0.880596684,0.787553634,0.006201283,0.001471573,0.620240727,0.995780596,SIRA
37037,708.535,261.7894114,180.3889056,1.451250067,0.724703229,37454,217.1565634,0.726215686,0.988866343,0.92709246,0.829508582,0.007068321,0.002064332,0.688084487,0.998582659,DERMASON
39923,752.984,274.9605285,185.8182827,1.479728068,0.737085184,40504,225.4585158,0.744082454,0.985655738,0.884833459,0.81996684,0.006887271,0.00192049,0.672345619,0.994888685,SIRA
37622,712.941,253.8932944,189.2208783,1.341782665,0.666754772,38017,218.8648399,0.777571098,0.989609911,0.930131947,0.86203474,0.006748533,0.002298731,0.743103892,0.997083921,DERMASON
57103,919.308,354.5460499,205.552263,1.724846249,0.814786004,57779,269.6401263,0.676639966,0.988300247,0.849076284,0.760522156,0.006208887,0.001281271,0.57839395,0.997640635,BARBUNYA
42329,778.504,298.9254323,180.931875,1.652143561,0.796016991,42765,232.1528735,0.734814686,0.989804747,0.877659738,0.776624698,0.007061954,0.001584709,0.603145921,0.99648365,SIRA
67483,1025.448,387.6268835,224.9648721,1.723055159,0.814356849,69557,293.1245882,0.786606831,0.970182728,0.806449098,0.756202938,0.005744067,0.001158651,0.571842883,0.985316831,CALI
39709,719.045,253.6662173,199.5592514,1.271132336,0.6173353,40046,224.8534391,0.772338274,0.991584678,0.965131906,0.886414602,0.006388129,0.00243277,0.785730847,0.998767887,SEKER
79019,1147.917,391.1573731,258.3241977,1.514211121,0.750905305,80416,317.1909765,0.700448534,0.982627835,0.753564478,0.810903739,0.004950169,0.001320313,0.657564875,0.995692046,BARBUNYA
30510,649.748,242.2341796,160.6429484,1.507904218,0.748466948,30885,197.0952524,0.771936039,0.987858184,0.908159581,0.81365583,0.007939501,0.002146525,0.662035809,0.998286589,DERMASON
38017,707.111,246.2687768,196.8097212,1.251303926,0.601109918,38373,220.0107901,0.757808918,0.990722644,0.955460022,0.893376712,0.006477859,0.002545363,0.79812195,0.998693129,SEKER
42510,779.552,288.2366105,188.6150841,1.528173698,0.756169435,43051,232.6486902,0.799210378,0.987433509,0.879044354,0.807144831,0.006780442,0.001775185,0.651482778,0.995578845,SIRA
176521,1635.591,620.7569629,368.8891318,1.682773791,0.804275259,181196,474.0817626,0.744814346,0.97419921,0.829195275,0.763715578,0.003516618,0.000737958,0.583261484,0.981497139,BOMBAY
190505,1693.703,648.0574493,376.3201004,1.722090977,0.814125178,192570,492.5022837,0.781703289,0.989276627,0.834529569,0.759967013,0.003401787,0.000699948,0.57754986,0.994593403,BOMBAY
56277,944.618,335.3126339,213.9215297,1.567456227,0.770055958,57408,267.6828382,0.698243133,0.980298913,0.792553099,0.798308239,0.005958254,0.00149273,0.637296044,0.998933653,BARBUNYA
82870,1105.912,425.5896073,249.6607178,1.704671889,0.809860034,84088,324.8282024,0.761896881,0.985515175,0.851463551,0.763242797,0.005135629,0.001075039,0.582539568,0.993038825,CALI
54447,915.829,373.6820442,186.5162056,2.003482985,0.866526674,54965,263.2946515,0.641874447,0.990575821,0.815746157,0.704595405,0.006863226,0.001043439,0.496454685,0.994638515,HOROZ
69949,1119.198,367.4970117,243.0003603,1.512331139,0.750182489,71364,298.432292,0.785449605,0.980172076,0.701742086,0.812067262,0.005253785,0.001409354,0.659453238,0.997311666,BARBUNYA
36553,691.653,231.2505752,201.4553836,1.147899704,0.491005896,36884,215.7329949,0.777591048,0.991025919,0.960188191,0.932897117,0.006326446,0.002955797,0.870297031,0.999013704,SEKER
39395,735.469,276.9184076,182.2438612,1.519493748,0.75291836,39735,223.9626573,0.755112994,0.991443312,0.915213094,0.808767677,0.007029278,0.001855178,0.654105156,0.993908695,SIRA
57440,964.157,393.173053,187.7485852,2.094146556,0.878620065,58090,270.4346122,0.630280686,0.988810467,0.776477325,0.687825908,0.006844935,0.000945068,0.47310448,0.990750116,HOROZ
40289,734.253,247.6013205,207.3716569,1.193997888,0.546402962,40728,226.4896201,0.772530296,0.989221175,0.939084977,0.914735106,0.006145631,0.002654163,0.836740314,0.999066168,SEKER
41031,750.784,268.4722165,194.9406184,1.377199984,0.687577542,41508,228.5657274,0.742992177,0.988508239,0.914727947,0.851357099,0.006543156,0.002120382,0.72480891,0.99820682,SEKER
41629,742.831,262.2108879,202.5202822,1.294738903,0.635189299,42053,230.2253005,0.761153368,0.989917485,0.948038127,0.878015792,0.006298755,0.002309106,0.770911732,0.99812941,SEKER
67359,1028.02,375.7874784,230.2702608,1.631940994,0.790263433,68721,292.8551562,0.762721652,0.980180731,0.800944396,0.779310576,0.005578876,0.001269313,0.607324974,0.991118521,BARBUNYA
70292,1075.449,391.716943,229.8640755,1.70412424,0.809723445,71620,299.1630894,0.77441389,0.981457693,0.763723447,0.763722619,0.00557271,0.001169469,0.583272238,0.993968359,BARBUNYA
40964,736.147,246.4204137,212.0015761,1.162351801,0.509746366,41354,228.3790374,0.766255144,0.990569232,0.949911463,0.926786194,0.006015536,0.002737615,0.858932649,0.998381912,SEKER
63819,966.163,364.7912673,224.6349532,1.623929233,0.787910025,64489,285.0559147,0.740703343,0.989610631,0.859130338,0.781421981,0.005716029,0.00131467,0.610620312,0.991604175,CALI
40464,763.363,239.6600281,216.0699803,1.109177813,0.432635963,41122,226.9809792,0.748557052,0.983998833,0.872602522,0.947095688,0.005922796,0.002939558,0.896990242,0.994921675,SEKER
38471,726.154,266.091239,184.4757032,1.44241889,0.720668442,38875,221.3205786,0.806790538,0.989607717,0.916823784,0.831746958,0.006916671,0.002041934,0.691803002,0.997869719,DERMASON
41449,784.715,303.1167782,174.3190352,1.738862184,0.81809106,41924,229.7270247,0.71433003,0.988669974,0.845862969,0.757882906,0.007313006,0.001488278,0.574386499,0.998778962,SIRA
38841,721.773,257.9059406,191.9627768,1.343520576,0.667830795,39169,222.382322,0.787147374,0.991626031,0.936912434,0.862261341,0.006640044,0.002264156,0.743494619,0.99890032,SEKER
32508,669.446,253.7809984,163.3564716,1.553541136,0.765285742,32850,203.4464822,0.778727991,0.989589041,0.9115259,0.801661604,0.007806724,0.0019889,0.642661327,0.998400808,DERMASON
67073,1006.501,384.2772958,224.2325555,1.713744443,0.812100511,68005,292.2327771,0.732942128,0.986295125,0.832011203,0.7604737,0.00572924,0.001181989,0.578320249,0.991093113,CALI
43991,808.658,320.6896817,177.0497204,1.811297307,0.833784206,45031,236.6666027,0.746838022,0.976904799,0.845364339,0.737992571,0.007289893,0.001333856,0.544633035,0.986492349,HOROZ
183754,1630.759,625.5357421,376.067177,1.663361709,0.799104499,185287,483.6970739,0.822621947,0.991726349,0.868294595,0.773252496,0.003404202,0.000750724,0.597919423,0.994556272,BOMBAY
27806,612.108,222.7477683,159.5157076,1.396400215,0.697969923,28083,188.1587064,0.82125347,0.990136381,0.932593258,0.84471646,0.008010781,0.002515929,0.713545898,0.996395645,DERMASON
39765,736.601,253.9681095,199.938391,1.270231836,0.61662392,40214,225.0119341,0.749759602,0.988834734,0.92097161,0.885984995,0.006386725,0.002427523,0.784969411,0.997093136,SEKER
181168,1672.524,653.0310215,360.1947076,1.812994493,0.834126191,186215,480.2814402,0.752708901,0.97289692,0.813854253,0.735464969,0.003604561,0.000650549,0.540908721,0.980664533,BOMBAY
35110,693.189,254.1835434,176.4786006,1.440308018,0.719689625,35528,211.4318813,0.765924956,0.988234632,0.91820017,0.831807907,0.007239634,0.002137906,0.691904395,0.996555447,DERMASON
36598,691.778,242.298842,192.637272,1.257798346,0.606557,36971,215.8657473,0.774790414,0.989911011,0.961022872,0.890907053,0.006620549,0.002572784,0.793715377,0.998333888,SEKER
73078,1012.867,378.1351805,246.944057,1.531258477,0.757308232,73829,305.0340956,0.790237467,0.989827845,0.895141462,0.806680022,0.005174405,0.001351591,0.650732657,0.996439897,BARBUNYA
172351,1588.837,601.4149897,367.8191115,1.63508358,0.791175231,173929,468.4486191,0.83275433,0.990927332,0.857955933,0.778910781,0.003489478,0.000792303,0.606702004,0.992008485,BOMBAY
32791,670.372,250.3606648,166.9543423,1.499575641,0.745187209,33141,204.3301199,0.785413174,0.989439063,0.916922843,0.816143063,0.007635042,0.002089567,0.6660895,0.998851588,DERMASON
55676,934.071,333.10278,215.6228608,1.544839813,0.762221491,57508,266.2496665,0.799356793,0.968143563,0.801896121,0.799301845,0.005982879,0.001506376,0.638883439,0.986972572,BARBUNYA
28395,610.291,208.1781167,173.888747,1.197191424,0.549812187,28715,190.1410973,0.763922518,0.988855999,0.958027126,0.913357755,0.007331506,0.003147289,0.834222388,0.998723889,SEKER
84766,1131.169,452.9022553,239.6855298,1.889568618,0.84848382,85821,328.5230939,0.740036493,0.987706971,0.832485283,0.725373058,0.005342971,0.000912448,0.526166073,0.9942269,CALI
42973,778.956,294.9567739,185.841353,1.587142846,0.776544012,43425,233.9122121,0.689730996,0.989591249,0.889978845,0.793038956,0.00686377,0.001674636,0.628910786,0.998171254,SIRA
84600,1121.771,426.5786115,254.1952656,1.678153252,0.803063742,85556,328.2012576,0.771756979,0.988826032,0.84483483,0.769380482,0.0050423,0.001089866,0.591946326,0.993376651,CALI
49111,857.162,337.4183289,185.796998,1.8160591,0.834740934,49628,250.0601273,0.709040772,0.989582494,0.839968157,0.741098233,0.006870525,0.001278418,0.549226591,0.997427948,SIRA
36551,705.826,257.1654694,181.4023885,1.417652058,0.708817709,36979,215.7270929,0.781839572,0.988425863,0.921963702,0.838864928,0.007035798,0.002149123,0.703694367,0.997593768,SIRA
37913,720.748,268.8042971,180.3815582,1.490198332,0.741410634,38329,219.7096513,0.748499566,0.989146599,0.917130471,0.817359148,0.00709003,0.001951999,0.668075977,0.995565706,DERMASON
59205,970.174,386.6354197,200.2093475,1.931155686,0.855486786,60974,274.5580945,0.706385568,0.970987634,0.79044014,0.710121423,0.006530452,0.001024362,0.504272436,0.973828581,HOROZ
46273,814.273,313.146018,189.036987,1.656533057,0.797233986,46910,242.7274468,0.747979439,0.986420806,0.876995676,0.775125446,0.006767359,0.001506909,0.600819457,0.995277292,SIRA
74783,1047.582,395.0915622,244.418388,1.616455969,0.785676688,76817,308.5719898,0.791957894,0.973521486,0.856321192,0.781013869,0.005283173,0.001212578,0.609982664,0.986010118,CALI
39040,717.134,248.7320798,200.0842643,1.243136639,0.594065323,39366,222.9512768,0.754746162,0.991718742,0.953935578,0.896351114,0.006371211,0.002536965,0.80344532,0.998792314,SEKER
26930,606.008,216.3814134,158.8763773,1.361948309,0.678887552,27253,185.1711126,0.723457984,0.988148094,0.921487615,0.855762562,0.008034958,0.002658132,0.732329562,0.997395008,DERMASON
76535,1064.59,424.3428032,232.2690162,1.826945368,0.836896124,77619,312.1656428,0.753000787,0.986034347,0.848604217,0.735644956,0.005544428,0.001001635,0.541173502,0.988694422,CALI
26729,607.651,226.0347069,151.1245177,1.495685216,0.743631341,27142,184.4787787,0.758786124,0.98478373,0.909670563,0.816152445,0.008456534,0.002314501,0.666104813,0.996283122,DERMASON
52169,894.114,368.8657268,180.4884574,2.043708125,0.872111799,52592,257.7278289,0.700631211,0.991956952,0.820042925,0.698703648,0.007070592,0.00103946,0.488186788,0.997711304,HOROZ
37240,731.308,276.0085871,172.8292023,1.597002031,0.779683925,37848,217.7508683,0.709941855,0.983935743,0.87502183,0.788927876,0.007411616,0.001771095,0.622407193,0.993985551,SIRA
27994,628.839,238.9646801,149.3935462,1.599564949,0.78048862,28369,188.7937176,0.765972583,0.986781346,0.889602276,0.790048628,0.008536282,0.002051464,0.624176835,0.998411386,DERMASON
53192,851.357,317.7812988,213.3266018,1.489646843,0.741185701,53597,260.2424982,0.799062613,0.992443607,0.922216231,0.81893585,0.005974231,0.00165753,0.670655927,0.999040484,SEKER
74445,1041.674,399.2665302,239.4524883,1.667414413,0.80020173,75261,307.8738669,0.820981936,0.989157731,0.86214785,0.771098611,0.005363242,0.001169625,0.594593068,0.991433051,CALI
72848,1037.806,398.8815518,235.1223031,1.696485389,0.807801987,74019,304.553697,0.786355786,0.984179738,0.849953453,0.763519134,0.005475532,0.001147852,0.582961468,0.988985613,CALI
62278,995.754,404.3694213,197.1457639,2.051118996,0.873101348,63026,281.5933457,0.704263259,0.988131882,0.789296909,0.696376459,0.006492974,0.000941889,0.484940173,0.99467,HOROZ
254616,1985.37,738.8601535,447.4183287,1.651385529,0.795805652,263261,569.3743583,0.783747345,0.967161866,0.811731958,0.770611807,0.002901861,0.000631246,0.593842558,0.980663006,BOMBAY
31604,663.947,240.6280237,167.6415,1.435372648,0.717378929,32036,200.5977631,0.77784888,0.98651517,0.900917642,0.833642566,0.007613847,0.002268315,0.694959928,0.997526471,DERMASON
42147,763.779,283.3826364,190.2757308,1.489326228,0.741054787,42667,231.6532475,0.705389121,0.987812595,0.907906457,0.817457451,0.006723673,0.001852025,0.668236684,0.99522242,DERMASON
37500,715.578,272.1718135,175.668301,1.549350748,0.763818037,37797,218.5096861,0.786229453,0.992142234,0.920295232,0.802837308,0.007257915,0.001859952,0.644547743,0.998630528,DERMASON
46522,853.266,351.1710871,170.4460356,2.060306571,0.874311813,47247,243.3796419,0.738092972,0.98465511,0.802970074,0.693051481,0.007548495,0.001074242,0.480320355,0.989607184,HOROZ
84292,1151.256,427.410553,251.9554875,1.696373265,0.807773556,85440,327.6032779,0.718761192,0.98656367,0.799194358,0.766483831,0.005070595,0.00107957,0.587497463,0.996614989,BARBUNYA
59184,948.818,390.1119322,194.2130484,2.00868034,0.8672693,59769,274.5093973,0.654654057,0.990212317,0.826129913,0.703668293,0.00659151,0.000996866,0.495149066,0.994596195,HOROZ
40406,749.2,283.3215557,182.209845,1.554919031,0.765765156,40837,226.8182467,0.688934356,0.989445846,0.904607504,0.800568267,0.007011868,0.001776671,0.64090955,0.996562456,SIRA
53413,895.966,341.5233905,200.1405041,1.706418159,0.81029454,54213,260.7825604,0.757502269,0.985243392,0.836129943,0.763586236,0.006394013,0.001340867,0.58306394,0.994950896,SIRA
38489,707.978,244.1193992,200.9500838,1.214826063,0.567804979,38782,221.3723489,0.78887067,0.992444949,0.964954791,0.906819981,0.006342576,0.002645634,0.822322477,0.998978778,SEKER
67987,1014.64,398.0008833,219.2147418,1.815575358,0.834644135,68693,294.2171595,0.807063153,0.989722388,0.829873283,0.739237454,0.005854073,0.001078385,0.546472013,0.99216112,CALI
32147,671.343,253.992246,161.3868279,1.573810262,0.772182663,32469,202.3136961,0.710823659,0.990082848,0.896316486,0.796534931,0.007900963,0.00196191,0.634467897,0.998532086,DERMASON
74795,1034.077,393.3613253,243.1153264,1.618002991,0.786142069,75468,308.5967462,0.802435361,0.991082313,0.878975304,0.784512168,0.005259193,0.001228846,0.615459342,0.995815056,CALI
28002,619.788,229.7733638,155.3576694,1.478995949,0.736778331,28301,188.820692,0.714482547,0.989435002,0.916036099,0.821769281,0.008205605,0.002308288,0.675304752,0.998772992,DERMASON
74674,1078.137,426.5475773,224.097539,1.903401435,0.850870642,75550,308.3470281,0.799721553,0.98840503,0.807293356,0.722890117,0.00571213,0.000962204,0.522570121,0.994660719,CALI
56539,943.147,370.3745628,196.675975,1.883171357,0.847359836,57599,268.3052191,0.695727611,0.981596903,0.798728556,0.724415892,0.00655078,0.001112819,0.524778384,0.988247622,HOROZ
46978,823.08,316.0762651,189.5319856,1.667667144,0.80026984,47415,244.5695143,0.76753913,0.990783507,0.871405486,0.773767414,0.006728176,0.001487712,0.598716011,0.998459021,SIRA
58559,968.672,397.9043559,188.7356405,2.108262937,0.880350278,59366,273.0561014,0.652235415,0.986406361,0.784241866,0.686235517,0.006794931,0.000929518,0.470919185,0.992821464,HOROZ
69272,1018.472,395.7520065,224.1743966,1.765375585,0.824094941,69978,296.9845951,0.76715727,0.989911115,0.83920759,0.750431053,0.005713015,0.001117605,0.563146766,0.994165551,CALI
40581,747.872,280.0538784,184.7775286,1.515627363,0.75144759,41011,227.3088955,0.773634544,0.989515008,0.911754806,0.811661302,0.006901108,0.001847558,0.658794069,0.998486317,DERMASON
184491,1656.324,618.6363355,383.1531609,1.614592802,0.785114057,187848,484.6661086,0.766795511,0.982129168,0.845073453,0.78344268,0.003353206,0.000779236,0.613782433,0.991008698,BOMBAY
56155,934.742,344.514406,208.1900925,1.654806921,0.796756789,57050,267.3925329,0.770016592,0.984312007,0.80763435,0.776143256,0.006135062,0.001373303,0.602398354,0.996852966,BARBUNYA
47473,862.249,351.2467639,173.1841849,2.028168819,0.8699978,48078,245.8546337,0.600088484,0.987416282,0.802400411,0.699948466,0.007398874,0.001095493,0.489927856,0.9936564,HOROZ
42315,744.441,256.9243649,210.0993786,1.222870656,0.575576453,42644,232.1144789,0.798396226,0.992284964,0.959497045,0.90343506,0.006071709,0.002495046,0.816194907,0.998100801,SEKER
30777,650.391,241.1877721,163.1457118,1.478358024,0.736510481,31159,197.9557867,0.797125097,0.9877403,0.914296596,0.820753826,0.007836624,0.002193615,0.673636842,0.995876431,DERMASON
38241,709.687,237.3868273,206.3266894,1.150538633,0.494534281,38572,220.6580011,0.72155553,0.991418646,0.954125284,0.929529257,0.006207652,0.00285864,0.864024639,0.994093727,SEKER
61491,1006.537,399.5850789,198.5651118,2.012362975,0.867791634,62785,279.8084574,0.751099331,0.979389982,0.762714375,0.700247512,0.006498269,0.000963793,0.490346578,0.986755299,HOROZ
163558,1524.86,574.7716573,363.9564508,1.579231955,0.773972506,164798,456.3425396,0.799528763,0.992475637,0.88393781,0.793954493,0.003514176,0.000861362,0.630363737,0.995490556,BOMBAY
